ID,sexo,idade,gr_idade,situ_ocup
723,Mulher,27,"[15,30)",Desocupada
724,Mulher,19,"[15,30)",Inativa
725,Mulher,29,"[15,30)",Inativa
726,Mulher,17,"[15,30)",Desocupada
727,Mulher,19,"[15,30)",Ocupada
728,Mulher,28,"[15,30)",Ocupada
729,Mulher,22,"[15,30)",Inativa
730,Mulher,27,"[15,30)",Ocupada
731,Mulher,21,"[15,30)",Inativa
732,Mulher,17,"[15,30)",Inativa
733,Mulher,29,"[15,30)",Ocupada
734,Mulher,26,"[15,30)",Inativa
735,Mulher,24,"[15,30)",Inativa
736,Mulher,25,"[15,30)",Inativa
737,Mulher,23,"[15,30)",Ocupada
738,Mulher,22,"[15,30)",Inativa
739,Mulher,16,"[15,30)",Inativa
740,Mulher,19,"[15,30)",Inativa
741,Mulher,26,"[15,30)",Desocupada
742,Mulher,20,"[15,30)",Desocupada
743,Mulher,26,"[15,30)",Inativa
744,Mulher,23,"[15,30)",Inativa
745,Mulher,15,"[15,30)",Inativa
746,Mulher,24,"[15,30)",Ocupada
747,Mulher,23,"[15,30)",Inativa
748,Mulher,29,"[15,30)",Ocupada
749,Mulher,20,"[15,30)",Inativa
750,Mulher,16,"[15,30)",Inativa
751,Mulher,23,"[15,30)",Desocupada
752,Mulher,29,"[15,30)",Ocupada
753,Mulher,26,"[15,30)",Inativa
754,Mulher,24,"[15,30)",Inativa
755,Mulher,21,"[15,30)",Ocupada
756,Mulher,21,"[15,30)",Inativa
757,Mulher,15,"[15,30)",Inativa
758,Mulher,26,"[15,30)",Inativa
759,Mulher,20,"[15,30)",Inativa
760,Mulher,26,"[15,30)",Ocupada
761,Mulher,20,"[15,30)",Ocupada
762,Mulher,16,"[15,30)",Inativa
763,Mulher,23,"[15,30)",Ocupada
764,Mulher,18,"[15,30)",Inativa
765,Mulher,18,"[15,30)",Inativa
766,Mulher,23,"[15,30)",Inativa
767,Mulher,17,"[15,30)",Inativa
768,Mulher,16,"[15,30)",Inativa
769,Mulher,16,"[15,30)",Inativa
770,Mulher,16,"[15,30)",Inativa
771,Mulher,26,"[15,30)",Ocupada
772,Mulher,21,"[15,30)",Inativa
773,Mulher,26,"[15,30)",Inativa
774,Mulher,21,"[15,30)",Desocupada
775,Mulher,21,"[15,30)",Inativa
776,Mulher,19,"[15,30)",Inativa
777,Mulher,16,"[15,30)",Inativa
778,Mulher,29,"[15,30)",Desocupada
779,Mulher,17,"[15,30)",Inativa
780,Mulher,15,"[15,30)",Inativa
781,Mulher,15,"[15,30)",Inativa
782,Mulher,23,"[15,30)",Inativa
783,Mulher,15,"[15,30)",Inativa
784,Mulher,23,"[15,30)",Ocupada
785,Mulher,27,"[15,30)",Ocupada
786,Mulher,18,"[15,30)",Desocupada
787,Mulher,15,"[15,30)",Inativa
788,Mulher,16,"[15,30)",Inativa
789,Mulher,27,"[15,30)",Desocupada
790,Mulher,28,"[15,30)",Inativa
791,Mulher,25,"[15,30)",Ocupada
792,Mulher,17,"[15,30)",Inativa
793,Mulher,25,"[15,30)",Desocupada
794,Mulher,15,"[15,30)",Inativa
795,Mulher,29,"[15,30)",Inativa
796,Mulher,25,"[15,30)",Inativa
797,Mulher,27,"[15,30)",Desocupada
798,Mulher,25,"[15,30)",Inativa
799,Mulher,18,"[15,30)",Desocupada
800,Mulher,17,"[15,30)",Inativa
801,Mulher,28,"[15,30)",Ocupada
802,Mulher,27,"[15,30)",Inativa
803,Mulher,19,"[15,30)",Inativa
804,Mulher,21,"[15,30)",Inativa
805,Mulher,29,"[15,30)",Ocupada
806,Mulher,26,"[15,30)",Desocupada
807,Mulher,16,"[15,30)",Inativa
808,Mulher,16,"[15,30)",Inativa
809,Mulher,26,"[15,30)",Inativa
810,Mulher,18,"[15,30)",Inativa
811,Mulher,28,"[15,30)",Inativa
812,Mulher,27,"[15,30)",Inativa
813,Mulher,29,"[15,30)",Desocupada
814,Mulher,25,"[15,30)",Ocupada
815,Mulher,27,"[15,30)",Inativa
816,Mulher,17,"[15,30)",Inativa
817,Mulher,24,"[15,30)",Ocupada
818,Mulher,24,"[15,30)",Ocupada
819,Mulher,26,"[15,30)",Inativa
820,Mulher,15,"[15,30)",Inativa
821,Mulher,24,"[15,30)",Ocupada
822,Mulher,24,"[15,30)",Desocupada
823,Mulher,22,"[15,30)",Inativa
824,Mulher,22,"[15,30)",Desocupada
825,Mulher,17,"[15,30)",Inativa
826,Mulher,27,"[15,30)",Ocupada
827,Mulher,29,"[15,30)",Ocupada
828,Mulher,27,"[15,30)",Inativa
829,Mulher,29,"[15,30)",Inativa
830,Mulher,27,"[15,30)",Ocupada
831,Mulher,15,"[15,30)",Inativa
832,Mulher,25,"[15,30)",Ocupada
833,Mulher,23,"[15,30)",Ocupada
834,Mulher,15,"[15,30)",Inativa
835,Mulher,27,"[15,30)",Ocupada
836,Mulher,24,"[15,30)",Inativa
837,Mulher,15,"[15,30)",Inativa
838,Mulher,16,"[15,30)",Inativa
839,Mulher,15,"[15,30)",Inativa
840,Mulher,25,"[15,30)",Ocupada
841,Mulher,22,"[15,30)",Inativa
842,Mulher,22,"[15,30)",Inativa
843,Mulher,26,"[15,30)",Ocupada
844,Mulher,22,"[15,30)",Desocupada
845,Mulher,20,"[15,30)",Inativa
846,Mulher,27,"[15,30)",Inativa
847,Mulher,16,"[15,30)",Desocupada
848,Mulher,16,"[15,30)",Inativa
849,Mulher,28,"[15,30)",Desocupada
850,Mulher,25,"[15,30)",Inativa
851,Mulher,15,"[15,30)",Inativa
852,Mulher,18,"[15,30)",Inativa
853,Mulher,29,"[15,30)",Inativa
854,Mulher,16,"[15,30)",Desocupada
855,Mulher,18,"[15,30)",Ocupada
856,Mulher,26,"[15,30)",Inativa
857,Mulher,27,"[15,30)",Inativa
858,Mulher,16,"[15,30)",Inativa
859,Mulher,19,"[15,30)",Inativa
860,Mulher,16,"[15,30)",Inativa
861,Mulher,25,"[15,30)",Inativa
862,Mulher,18,"[15,30)",Inativa
863,Mulher,16,"[15,30)",Inativa
864,Mulher,24,"[15,30)",Inativa
865,Mulher,23,"[15,30)",Inativa
866,Mulher,19,"[15,30)",Inativa
867,Mulher,18,"[15,30)",Inativa
868,Mulher,21,"[15,30)",Inativa
869,Mulher,28,"[15,30)",Ocupada
870,Mulher,22,"[15,30)",Ocupada
871,Mulher,22,"[15,30)",Inativa
872,Mulher,24,"[15,30)",Inativa
873,Mulher,17,"[15,30)",Inativa
874,Mulher,20,"[15,30)",Inativa
875,Mulher,16,"[15,30)",Inativa
876,Mulher,24,"[15,30)",Inativa
877,Mulher,16,"[15,30)",Inativa
878,Mulher,17,"[15,30)",Inativa
879,Mulher,24,"[15,30)",Ocupada
880,Mulher,27,"[15,30)",Inativa
881,Mulher,23,"[15,30)",Ocupada
882,Mulher,23,"[15,30)",Inativa
883,Mulher,17,"[15,30)",Inativa
884,Mulher,15,"[15,30)",Inativa
885,Mulher,17,"[15,30)",Inativa
886,Mulher,26,"[15,30)",Inativa
887,Mulher,29,"[15,30)",Inativa
888,Mulher,27,"[15,30)",Ocupada
889,Mulher,15,"[15,30)",Inativa
890,Mulher,18,"[15,30)",Inativa
891,Mulher,21,"[15,30)",Inativa
892,Mulher,16,"[15,30)",Inativa
893,Mulher,28,"[15,30)",Ocupada
894,Mulher,28,"[15,30)",Desocupada
895,Mulher,21,"[15,30)",Ocupada
896,Mulher,19,"[15,30)",Inativa
897,Mulher,17,"[15,30)",Desocupada
898,Mulher,23,"[15,30)",Ocupada
899,Mulher,15,"[15,30)",Inativa
900,Mulher,24,"[15,30)",Ocupada
901,Mulher,17,"[15,30)",Inativa
902,Mulher,29,"[15,30)",Inativa
903,Mulher,26,"[15,30)",Ocupada
904,Mulher,17,"[15,30)",Inativa
905,Mulher,22,"[15,30)",Inativa
906,Mulher,20,"[15,30)",Inativa
907,Mulher,15,"[15,30)",Inativa
908,Mulher,23,"[15,30)",Inativa
909,Mulher,26,"[15,30)",Ocupada
910,Mulher,18,"[15,30)",Inativa
911,Mulher,22,"[15,30)",Desocupada
912,Mulher,29,"[15,30)",Ocupada
913,Mulher,18,"[15,30)",Inativa
914,Mulher,25,"[15,30)",Ocupada
915,Mulher,23,"[15,30)",Desocupada
916,Mulher,19,"[15,30)",Desocupada
917,Mulher,19,"[15,30)",Inativa
918,Mulher,18,"[15,30)",Ocupada
919,Mulher,22,"[15,30)",Desocupada
920,Mulher,16,"[15,30)",Ocupada
921,Mulher,25,"[15,30)",Desocupada
922,Mulher,25,"[15,30)",Inativa
923,Mulher,21,"[15,30)",Inativa
924,Mulher,20,"[15,30)",Inativa
925,Mulher,28,"[15,30)",Ocupada
926,Mulher,24,"[15,30)",Inativa
927,Mulher,16,"[15,30)",Inativa
928,Mulher,19,"[15,30)",Inativa
929,Mulher,17,"[15,30)",Inativa
930,Mulher,27,"[15,30)",Desocupada
931,Mulher,26,"[15,30)",Inativa
932,Mulher,16,"[15,30)",Inativa
933,Mulher,23,"[15,30)",Inativa
934,Mulher,22,"[15,30)",Desocupada
935,Mulher,19,"[15,30)",Ocupada
936,Mulher,21,"[15,30)",Ocupada
937,Mulher,28,"[15,30)",Ocupada
938,Mulher,16,"[15,30)",Inativa
939,Mulher,21,"[15,30)",Inativa
940,Mulher,19,"[15,30)",Inativa
941,Mulher,16,"[15,30)",Inativa
942,Mulher,17,"[15,30)",Inativa
943,Mulher,29,"[15,30)",Ocupada
944,Mulher,29,"[15,30)",Ocupada
945,Mulher,15,"[15,30)",Inativa
946,Mulher,22,"[15,30)",Inativa
947,Mulher,21,"[15,30)",Desocupada
948,Mulher,15,"[15,30)",Inativa
949,Mulher,27,"[15,30)",Desocupada
950,Mulher,20,"[15,30)",Inativa
951,Mulher,19,"[15,30)",Inativa
952,Mulher,22,"[15,30)",Inativa
953,Mulher,18,"[15,30)",Inativa
954,Mulher,26,"[15,30)",Ocupada
955,Mulher,18,"[15,30)",Inativa
956,Mulher,24,"[15,30)",Desocupada
957,Mulher,15,"[15,30)",Inativa
958,Mulher,19,"[15,30)",Inativa
959,Mulher,16,"[15,30)",Inativa
960,Mulher,19,"[15,30)",Desocupada
961,Mulher,18,"[15,30)",Inativa
962,Mulher,22,"[15,30)",Desocupada
963,Mulher,19,"[15,30)",Inativa
964,Mulher,22,"[15,30)",Inativa
965,Mulher,27,"[15,30)",Inativa
966,Mulher,16,"[15,30)",Inativa
967,Mulher,21,"[15,30)",Ocupada
968,Mulher,27,"[15,30)",Inativa
969,Mulher,19,"[15,30)",Inativa
970,Mulher,25,"[15,30)",Inativa
971,Mulher,16,"[15,30)",Desocupada
972,Mulher,18,"[15,30)",Inativa
973,Mulher,18,"[15,30)",Inativa
974,Mulher,21,"[15,30)",Inativa
975,Mulher,20,"[15,30)",Ocupada
976,Mulher,25,"[15,30)",Inativa
977,Mulher,25,"[15,30)",Ocupada
978,Mulher,19,"[15,30)",Inativa
979,Mulher,29,"[15,30)",Ocupada
980,Mulher,26,"[15,30)",Inativa
981,Mulher,21,"[15,30)",Inativa
982,Mulher,24,"[15,30)",Ocupada
983,Mulher,21,"[15,30)",Desocupada
984,Mulher,24,"[15,30)",Inativa
985,Mulher,19,"[15,30)",Inativa
986,Mulher,20,"[15,30)",Desocupada
987,Mulher,15,"[15,30)",Inativa
988,Mulher,18,"[15,30)",Inativa
989,Mulher,25,"[15,30)",Ocupada
990,Mulher,18,"[15,30)",Inativa
991,Mulher,15,"[15,30)",Inativa
992,Mulher,15,"[15,30)",Desocupada
993,Mulher,17,"[15,30)",Desocupada
994,Mulher,21,"[15,30)",Ocupada
995,Mulher,22,"[15,30)",Inativa
996,Mulher,19,"[15,30)",Ocupada
997,Mulher,16,"[15,30)",Inativa
998,Mulher,29,"[15,30)",Ocupada
999,Mulher,27,"[15,30)",Ocupada
1000,Mulher,18,"[15,30)",Inativa
1001,Mulher,23,"[15,30)",Desocupada
1002,Mulher,21,"[15,30)",Inativa
1003,Mulher,19,"[15,30)",Inativa
1004,Mulher,21,"[15,30)",Ocupada
1005,Mulher,16,"[15,30)",Inativa
1006,Mulher,21,"[15,30)",Desocupada
1007,Mulher,19,"[15,30)",Ocupada
1008,Mulher,17,"[15,30)",Inativa
1009,Mulher,20,"[15,30)",Inativa
1010,Mulher,27,"[15,30)",Ocupada
1011,Mulher,25,"[15,30)",Inativa
1012,Mulher,29,"[15,30)",Ocupada
1013,Mulher,19,"[15,30)",Desocupada
1014,Mulher,26,"[15,30)",Inativa
1015,Mulher,29,"[15,30)",Ocupada
1016,Mulher,17,"[15,30)",Inativa
1017,Mulher,21,"[15,30)",Ocupada
1018,Mulher,26,"[15,30)",Inativa
1019,Mulher,18,"[15,30)",Desocupada
1020,Mulher,23,"[15,30)",Desocupada
1021,Mulher,25,"[15,30)",Inativa
1022,Mulher,20,"[15,30)",Inativa
1023,Mulher,26,"[15,30)",Ocupada
1024,Mulher,15,"[15,30)",Inativa
1025,Mulher,15,"[15,30)",Inativa
1026,Mulher,29,"[15,30)",Ocupada
1027,Mulher,29,"[15,30)",Inativa
1028,Mulher,16,"[15,30)",Inativa
1029,Mulher,26,"[15,30)",Desocupada
1030,Mulher,27,"[15,30)",Ocupada
1031,Mulher,19,"[15,30)",Desocupada
1032,Mulher,25,"[15,30)",Ocupada
1033,Mulher,21,"[15,30)",Ocupada
1034,Mulher,26,"[15,30)",Inativa
1035,Mulher,25,"[15,30)",Ocupada
1036,Mulher,16,"[15,30)",Inativa
1037,Mulher,27,"[15,30)",Ocupada
1038,Mulher,24,"[15,30)",Ocupada
1039,Mulher,21,"[15,30)",Desocupada
1040,Mulher,19,"[15,30)",Ocupada
1041,Mulher,27,"[15,30)",Desocupada
1042,Mulher,18,"[15,30)",Ocupada
1043,Mulher,23,"[15,30)",Inativa
1044,Mulher,28,"[15,30)",Ocupada
1045,Mulher,16,"[15,30)",Inativa
1046,Mulher,15,"[15,30)",Inativa
1047,Mulher,19,"[15,30)",Desocupada
1048,Mulher,27,"[15,30)",Desocupada
1049,Mulher,25,"[15,30)",Ocupada
1050,Mulher,21,"[15,30)",Ocupada
1051,Mulher,17,"[15,30)",Inativa
1052,Mulher,24,"[15,30)",Inativa
1053,Mulher,20,"[15,30)",Desocupada
1054,Mulher,26,"[15,30)",Inativa
1055,Mulher,21,"[15,30)",Inativa
1056,Mulher,20,"[15,30)",Inativa
1057,Mulher,28,"[15,30)",Desocupada
1058,Mulher,17,"[15,30)",Inativa
1059,Mulher,27,"[15,30)",Ocupada
1060,Mulher,22,"[15,30)",Inativa
1061,Mulher,24,"[15,30)",Inativa
1062,Mulher,17,"[15,30)",Inativa
1063,Mulher,29,"[15,30)",Inativa
1064,Mulher,17,"[15,30)",Inativa
1065,Mulher,18,"[15,30)",Ocupada
1066,Mulher,28,"[15,30)",Inativa
1067,Mulher,21,"[15,30)",Inativa
1068,Mulher,25,"[15,30)",Inativa
1069,Mulher,23,"[15,30)",Ocupada
1070,Mulher,16,"[15,30)",Inativa
1071,Mulher,15,"[15,30)",Inativa
1072,Mulher,15,"[15,30)",Inativa
1073,Mulher,27,"[15,30)",Ocupada
1074,Mulher,15,"[15,30)",Inativa
1075,Mulher,19,"[15,30)",Inativa
1076,Mulher,27,"[15,30)",Inativa
1077,Mulher,25,"[15,30)",Inativa
1078,Mulher,26,"[15,30)",Ocupada
1079,Mulher,24,"[15,30)",Ocupada
1080,Mulher,24,"[15,30)",Desocupada
1081,Mulher,18,"[15,30)",Inativa
1082,Mulher,29,"[15,30)",Inativa
1083,Mulher,17,"[15,30)",Inativa
1084,Mulher,18,"[15,30)",Inativa
1085,Mulher,15,"[15,30)",Inativa
1086,Mulher,20,"[15,30)",Ocupada
1087,Mulher,16,"[15,30)",Inativa
1088,Mulher,27,"[15,30)",Ocupada
1089,Mulher,18,"[15,30)",Inativa
1090,Mulher,16,"[15,30)",Inativa
1091,Mulher,27,"[15,30)",Desocupada
1092,Mulher,18,"[15,30)",Inativa
1093,Mulher,17,"[15,30)",Inativa
1094,Mulher,26,"[15,30)",Inativa
1095,Mulher,17,"[15,30)",Inativa
1096,Mulher,16,"[15,30)",Inativa
1097,Mulher,29,"[15,30)",Inativa
1098,Mulher,21,"[15,30)",Inativa
1099,Mulher,21,"[15,30)",Ocupada
1100,Mulher,20,"[15,30)",Desocupada
1101,Mulher,20,"[15,30)",Inativa
1102,Mulher,21,"[15,30)",Desocupada
1103,Mulher,17,"[15,30)",Inativa
1104,Mulher,17,"[15,30)",Inativa
1105,Mulher,28,"[15,30)",Inativa
1106,Mulher,27,"[15,30)",Inativa
1107,Mulher,19,"[15,30)",Inativa
1108,Mulher,21,"[15,30)",Inativa
1109,Mulher,17,"[15,30)",Inativa
1110,Mulher,15,"[15,30)",Inativa
1111,Mulher,18,"[15,30)",Desocupada
1112,Mulher,20,"[15,30)",Inativa
1113,Mulher,29,"[15,30)",Inativa
1114,Mulher,20,"[15,30)",Inativa
1115,Mulher,25,"[15,30)",Inativa
1116,Mulher,28,"[15,30)",Ocupada
1117,Mulher,25,"[15,30)",Inativa
1118,Mulher,19,"[15,30)",Inativa
1119,Mulher,25,"[15,30)",Ocupada
1120,Mulher,21,"[15,30)",Inativa
1121,Mulher,19,"[15,30)",Inativa
1122,Mulher,26,"[15,30)",Ocupada
1123,Mulher,19,"[15,30)",Inativa
1124,Mulher,19,"[15,30)",Inativa
1125,Mulher,15,"[15,30)",Inativa
1126,Mulher,21,"[15,30)",Inativa
1127,Mulher,27,"[15,30)",Ocupada
1128,Mulher,29,"[15,30)",Ocupada
1129,Mulher,16,"[15,30)",Inativa
1130,Mulher,29,"[15,30)",Ocupada
1131,Mulher,19,"[15,30)",Inativa
1132,Mulher,26,"[15,30)",Ocupada
1133,Mulher,18,"[15,30)",Inativa
1134,Mulher,27,"[15,30)",Inativa
1135,Mulher,23,"[15,30)",Inativa
1136,Mulher,20,"[15,30)",Desocupada
1137,Mulher,23,"[15,30)",Inativa
1138,Mulher,19,"[15,30)",Inativa
1139,Mulher,27,"[15,30)",Desocupada
1140,Mulher,18,"[15,30)",Inativa
1141,Mulher,26,"[15,30)",Ocupada
1142,Mulher,19,"[15,30)",Inativa
1143,Mulher,21,"[15,30)",Inativa
1144,Mulher,18,"[15,30)",Inativa
1145,Mulher,16,"[15,30)",Desocupada
1146,Mulher,26,"[15,30)",Ocupada
1147,Mulher,27,"[15,30)",Ocupada
1148,Mulher,16,"[15,30)",Inativa
1149,Mulher,27,"[15,30)",Ocupada
1150,Mulher,21,"[15,30)",Inativa
1151,Mulher,22,"[15,30)",Inativa
1152,Mulher,26,"[15,30)",Desocupada
1153,Mulher,18,"[15,30)",Inativa
1154,Mulher,17,"[15,30)",Inativa
1155,Mulher,21,"[15,30)",Inativa
1156,Mulher,26,"[15,30)",Desocupada
1157,Mulher,23,"[15,30)",Ocupada
1158,Mulher,18,"[15,30)",Desocupada
1159,Mulher,20,"[15,30)",Ocupada
1160,Mulher,19,"[15,30)",Ocupada
1161,Mulher,21,"[15,30)",Inativa
1162,Mulher,28,"[15,30)",Ocupada
1163,Mulher,15,"[15,30)",Inativa
1164,Mulher,29,"[15,30)",Ocupada
1165,Mulher,24,"[15,30)",Ocupada
1166,Mulher,28,"[15,30)",Desocupada
1167,Mulher,15,"[15,30)",Inativa
1168,Mulher,16,"[15,30)",Inativa
1169,Mulher,24,"[15,30)",Desocupada
1170,Mulher,20,"[15,30)",Inativa
1171,Mulher,28,"[15,30)",Ocupada
1172,Mulher,15,"[15,30)",Inativa
1173,Mulher,19,"[15,30)",Inativa
1174,Mulher,26,"[15,30)",Desocupada
1175,Mulher,22,"[15,30)",Ocupada
1176,Mulher,26,"[15,30)",Ocupada
1177,Mulher,26,"[15,30)",Ocupada
1178,Mulher,17,"[15,30)",Inativa
1179,Mulher,17,"[15,30)",Inativa
1180,Mulher,20,"[15,30)",Inativa
1181,Mulher,28,"[15,30)",Inativa
1182,Mulher,27,"[15,30)",Inativa
1183,Mulher,17,"[15,30)",Inativa
1184,Mulher,18,"[15,30)",Inativa
1185,Mulher,29,"[15,30)",Desocupada
1186,Mulher,16,"[15,30)",Inativa
1187,Mulher,21,"[15,30)",Inativa
1188,Mulher,15,"[15,30)",Inativa
1189,Mulher,20,"[15,30)",Desocupada
1190,Mulher,22,"[15,30)",Inativa
1191,Mulher,19,"[15,30)",Inativa
1192,Mulher,20,"[15,30)",Ocupada
1193,Mulher,18,"[15,30)",Inativa
1194,Mulher,29,"[15,30)",Inativa
1195,Mulher,24,"[15,30)",Inativa
1196,Mulher,19,"[15,30)",Inativa
1197,Mulher,28,"[15,30)",Ocupada
1198,Mulher,19,"[15,30)",Inativa
1199,Mulher,29,"[15,30)",Desocupada
1200,Mulher,29,"[15,30)",Inativa
1201,Mulher,16,"[15,30)",Inativa
1202,Mulher,16,"[15,30)",Inativa
1203,Mulher,26,"[15,30)",Inativa
1204,Mulher,22,"[15,30)",Inativa
1205,Mulher,20,"[15,30)",Inativa
1206,Mulher,23,"[15,30)",Desocupada
1207,Mulher,20,"[15,30)",Desocupada
1208,Mulher,20,"[15,30)",Ocupada
1209,Mulher,26,"[15,30)",Inativa
1210,Mulher,18,"[15,30)",Inativa
1211,Mulher,28,"[15,30)",Inativa
1212,Mulher,23,"[15,30)",Inativa
1213,Mulher,21,"[15,30)",Inativa
1214,Mulher,21,"[15,30)",Inativa
1215,Mulher,17,"[15,30)",Inativa
1216,Mulher,17,"[15,30)",Ocupada
1217,Mulher,24,"[15,30)",Inativa
1218,Mulher,19,"[15,30)",Ocupada
1219,Mulher,19,"[15,30)",Desocupada
1220,Mulher,28,"[15,30)",Ocupada
1221,Mulher,25,"[15,30)",Ocupada
1222,Mulher,15,"[15,30)",Inativa
1223,Mulher,20,"[15,30)",Desocupada
1224,Mulher,19,"[15,30)",Inativa
1225,Mulher,23,"[15,30)",Inativa
1226,Mulher,25,"[15,30)",Ocupada
1227,Mulher,28,"[15,30)",Ocupada
1228,Mulher,18,"[15,30)",Ocupada
1229,Mulher,23,"[15,30)",Ocupada
1230,Mulher,28,"[15,30)",Ocupada
1231,Mulher,25,"[15,30)",Inativa
1232,Mulher,19,"[15,30)",Inativa
1233,Mulher,21,"[15,30)",Inativa
1234,Mulher,29,"[15,30)",Ocupada
1235,Mulher,29,"[15,30)",Inativa
1236,Mulher,22,"[15,30)",Inativa
1237,Mulher,18,"[15,30)",Inativa
1238,Mulher,17,"[15,30)",Inativa
1239,Mulher,22,"[15,30)",Ocupada
1240,Mulher,27,"[15,30)",Inativa
1241,Mulher,25,"[15,30)",Ocupada
1242,Mulher,22,"[15,30)",Inativa
1243,Mulher,23,"[15,30)",Desocupada
1244,Mulher,21,"[15,30)",Desocupada
1245,Mulher,24,"[15,30)",Inativa
1246,Mulher,24,"[15,30)",Ocupada
1247,Mulher,21,"[15,30)",Inativa
1248,Mulher,16,"[15,30)",Inativa
1249,Mulher,17,"[15,30)",Desocupada
1250,Mulher,16,"[15,30)",Inativa
1251,Mulher,20,"[15,30)",Inativa
1252,Mulher,29,"[15,30)",Ocupada
1253,Mulher,28,"[15,30)",Ocupada
1254,Homem,39,"[30,60)",Ocupada
1255,Homem,30,"[30,60)",Ocupada
1256,Homem,56,"[30,60)",Inativa
1257,Homem,57,"[30,60)",Ocupada
1258,Homem,52,"[30,60)",Ocupada
1259,Homem,36,"[30,60)",Ocupada
1260,Homem,49,"[30,60)",Inativa
1261,Homem,32,"[30,60)",Ocupada
1262,Homem,47,"[30,60)",Ocupada
1263,Homem,58,"[30,60)",Ocupada
1264,Homem,56,"[30,60)",Ocupada
1265,Homem,57,"[30,60)",Ocupada
1266,Homem,35,"[30,60)",Ocupada
1267,Homem,52,"[30,60)",Inativa
1268,Homem,47,"[30,60)",Inativa
1269,Homem,53,"[30,60)",Ocupada
1270,Homem,40,"[30,60)",Ocupada
1271,Homem,46,"[30,60)",Ocupada
1272,Homem,57,"[30,60)",Ocupada
1273,Homem,31,"[30,60)",Ocupada
1274,Homem,48,"[30,60)",Ocupada
1275,Homem,37,"[30,60)",Desocupada
1276,Homem,56,"[30,60)",Ocupada
1277,Homem,43,"[30,60)",Ocupada
1278,Homem,49,"[30,60)",Ocupada
1279,Homem,39,"[30,60)",Ocupada
1280,Homem,38,"[30,60)",Ocupada
1281,Homem,32,"[30,60)",Inativa
1282,Homem,50,"[30,60)",Ocupada
1283,Homem,33,"[30,60)",Ocupada
1284,Homem,53,"[30,60)",Ocupada
1285,Homem,31,"[30,60)",Desocupada
1286,Homem,36,"[30,60)",Ocupada
1287,Homem,33,"[30,60)",Desocupada
1288,Homem,53,"[30,60)",Inativa
1289,Homem,43,"[30,60)",Ocupada
1290,Homem,32,"[30,60)",Inativa
1291,Homem,37,"[30,60)",Ocupada
1292,Homem,44,"[30,60)",Ocupada
1293,Homem,57,"[30,60)",Ocupada
1294,Homem,52,"[30,60)",Ocupada
1295,Homem,52,"[30,60)",Ocupada
1296,Homem,32,"[30,60)",Ocupada
1297,Homem,45,"[30,60)",Inativa
1298,Homem,53,"[30,60)",Desocupada
1299,Homem,31,"[30,60)",Ocupada
1300,Homem,44,"[30,60)",Inativa
1301,Homem,41,"[30,60)",Ocupada
1302,Homem,42,"[30,60)",Ocupada
1303,Homem,30,"[30,60)",Ocupada
1304,Homem,38,"[30,60)",Ocupada
1305,Homem,45,"[30,60)",Ocupada
1306,Homem,48,"[30,60)",Ocupada
1307,Homem,39,"[30,60)",Inativa
1308,Homem,50,"[30,60)",Ocupada
1309,Homem,41,"[30,60)",Ocupada
1310,Homem,31,"[30,60)",Ocupada
1311,Homem,30,"[30,60)",Ocupada
1312,Homem,56,"[30,60)",Inativa
1313,Homem,51,"[30,60)",Ocupada
1314,Homem,47,"[30,60)",Ocupada
1315,Homem,54,"[30,60)",Inativa
1316,Homem,57,"[30,60)",Inativa
1317,Homem,43,"[30,60)",Ocupada
1318,Homem,39,"[30,60)",Ocupada
1319,Homem,41,"[30,60)",Inativa
1320,Homem,59,"[30,60)",Inativa
1321,Homem,44,"[30,60)",Ocupada
1322,Homem,45,"[30,60)",Ocupada
1323,Homem,33,"[30,60)",Ocupada
1324,Homem,45,"[30,60)",Ocupada
1325,Homem,30,"[30,60)",Ocupada
1326,Homem,50,"[30,60)",Ocupada
1327,Homem,54,"[30,60)",Ocupada
1328,Homem,44,"[30,60)",Ocupada
1329,Homem,55,"[30,60)",Ocupada
1330,Homem,33,"[30,60)",Inativa
1331,Homem,42,"[30,60)",Inativa
1332,Homem,30,"[30,60)",Desocupada
1333,Homem,51,"[30,60)",Ocupada
1334,Homem,54,"[30,60)",Inativa
1335,Homem,39,"[30,60)",Ocupada
1336,Homem,47,"[30,60)",Ocupada
1337,Homem,34,"[30,60)",Ocupada
1338,Homem,59,"[30,60)",Inativa
1339,Homem,34,"[30,60)",Desocupada
1340,Homem,52,"[30,60)",Ocupada
1341,Homem,46,"[30,60)",Ocupada
1342,Homem,43,"[30,60)",Inativa
1343,Homem,43,"[30,60)",Ocupada
1344,Homem,37,"[30,60)",Ocupada
1345,Homem,43,"[30,60)",Ocupada
1346,Homem,44,"[30,60)",Inativa
1347,Homem,52,"[30,60)",Ocupada
1348,Homem,41,"[30,60)",Ocupada
1349,Homem,56,"[30,60)",Desocupada
1350,Homem,34,"[30,60)",Ocupada
1351,Homem,52,"[30,60)",Ocupada
1352,Homem,31,"[30,60)",Ocupada
1353,Homem,40,"[30,60)",Ocupada
1354,Homem,30,"[30,60)",Desocupada
1355,Homem,30,"[30,60)",Ocupada
1356,Homem,31,"[30,60)",Desocupada
1357,Homem,50,"[30,60)",Ocupada
1358,Homem,52,"[30,60)",Ocupada
1359,Homem,45,"[30,60)",Inativa
1360,Homem,35,"[30,60)",Desocupada
1361,Homem,32,"[30,60)",Ocupada
